indicadores,estimadores,aeropuertos_islas_id,aeropuertos_islas_nombre,periodos_id,periodos_nombre,trafico_aereo_comercial_pasajeros_aviones_mercancias
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M06,2001 junio,-1.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M05,2001 mayo,-2.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M04,2001 abril,-2.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M03,2001 marzo,-3.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M02,2001 febrero,-1.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M01,2001 enero,-1.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M12,2000 diciembre,4.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M11,2000 noviembre,6.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M10,2000 octubre,6.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M09,2000 septiembre,7.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M08,2000 agosto,7.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M07,2000 julio,7.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M06,2000 junio,5.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M05,2000 mayo,5.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M04,2000 abril,3.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M03,2000 marzo,3.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M02,2000 febrero,2.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2000M01,2000 enero,-0.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M12,1999 diciembre,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M11,1999 noviembre,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M10,1999 octubre,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M09,1999 septiembre,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M08,1999 agosto,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M07,1999 julio,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M06,1999 junio,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M05,1999 mayo,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M04,1999 abril,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M03,1999 marzo,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M02,1999 febrero,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,1999M01,1999 enero,.
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2020M03,2020 Marzo (p),-7.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2020M02,2020 Febrero (p),1.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2020M01,2020 Enero (p),2.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M12,2019 Diciembre (p),4.7
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M11,2019 Noviembre (p),4.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M10,2019 Octubre (p),2.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M09,2019 Septiembre (p),2.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M08,2019 Agosto (p),3.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M07,2019 Julio (p),3.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M06,2019 Junio (p),1.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M05,2019 Mayo (p),0.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M04,2019 Abril (p),1.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M03,2019 Marzo (p),5.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M02,2019 Febrero (p),7.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2019M01,2019 Enero (p),2.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M12,2018 Diciembre (p),22.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M11,2018 Noviembre (p),24.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M10,2018 Octubre (p),27.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M09,2018 Septiembre (p),28.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M08,2018 Agosto (p),31.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M07,2018 Julio (p),33.3
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M06,2018 Junio (p),37.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M05,2018 Mayo (p),40.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M04,2018 Abril (p),39.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M03,2018 Marzo (p),38.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M02,2018 Febrero (p),39.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2018M01,2018 Enero (p),39.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M12,2017 Diciembre (p),14.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M11,2017 Noviembre (p),12.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M10,2017 Octubre (p),10.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M09,2017 Septiembre (p),9.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M08,2017 Agosto (p),7.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M07,2017 Julio (p),6.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M06,2017 Junio (p),5.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M05,2017 Mayo (p),2.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M04,2017 Abril (p),2.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M03,2017 Marzo (p),2.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M02,2017 Febrero (p),1.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2017M01,2017 Enero (p),7.3
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M12,2016 Diciembre (p),1.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M11,2016 Noviembre (p),0.7
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M10,2016 Octubre (p),0.3
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M09,2016 Septiembre (p),0.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M08,2016 Agosto (p),-0.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M07,2016 Julio (p),-0.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M06,2016 Junio (p),-1.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M05,2016 Mayo (p),-1.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M04,2016 Abril (p),-2.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M03,2016 Marzo (p),-0.7
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M02,2016 Febrero (p),1.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2016M01,2016 Enero (p),3.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M12,2015 Diciembre (p),4.3
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M11,2015 Noviembre (p),4.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M10,2015 Octubre (p),3.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M09,2015 Septiembre (p),3.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M08,2015 Agosto (p),4.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M07,2015 Julio (p),5.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M06,2015 Junio (p),6.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M05,2015 Mayo (p),6.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M04,2015 Abril (p),7.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M03,2015 Marzo (p),6.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M02,2015 Febrero (p),5.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2015M01,2015 Enero (p),1.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M12,2014 Diciembre (p),-5.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M11,2014 Noviembre (p),-5.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M10,2014 Octubre (p),-5.7
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M09,2014 Septiembre (p),-6.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M08,2014 Agosto (p),-8.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M07,2014 Julio (p),-10.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M06,2014 Junio (p),-10.7
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M05,2014 Mayo (p),-10.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M04,2014 Abril (p),-9.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M03,2014 Marzo (p),-8.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M02,2014 Febrero (p),-11.7
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2014M01,2014 Enero (p),-11.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M12,2013 diciembre,-5.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M11,2013 noviembre,-5.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M10,2013 octubre,-5.3
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M09,2013 septiembre,-6.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M08,2013 agosto,-6.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M07,2013 julio,-6.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M06,2013 junio,-7.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M05,2013 mayo,-9.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M04,2013 abril,-12.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M03,2013 marzo,-16.3
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M02,2013 febrero,-14.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2013M01,2013 enero,-12.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M12,2012 diciembre,-6.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M11,2012 noviembre,-6.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M10,2012 octubre,-5.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M09,2012 septiembre,-2.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M08,2012 agosto,-1.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M07,2012 julio,-0.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M06,2012 junio,0.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M05,2012 mayo,3.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M04,2012 abril,9.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M03,2012 marzo,16.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M02,2012 febrero,19.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2012M01,2012 enero,17.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M12,2011 diciembre,5.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M11,2011 noviembre,4.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M10,2011 octubre,3.3
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M09,2011 septiembre,3.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M08,2011 agosto,2.3
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M07,2011 julio,1.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M06,2011 junio,0.2
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M05,2011 mayo,-0.7
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M04,2011 abril,-1.8
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M03,2011 marzo,-3.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M02,2011 febrero,-1.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2011M01,2011 enero,-11.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M12,2010 diciembre,-4.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M11,2010 noviembre,-5.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M10,2010 octubre,-4.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M09,2010 septiembre,-5.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M08,2010 agosto,-5.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M07,2010 julio,-5.9
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M06,2010 junio,-5.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M05,2010 mayo,-6.1
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M04,2010 abril,-7.7
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M03,2010 marzo,-6.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M02,2010 febrero,-8.6
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2010M01,2010 enero,-2.4
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2009M12,2009 diciembre,-6.5
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2009M11,2009 noviembre,-6.0
Aviones,Tasas de variación de la media en lo que va de año,ES703,El Hierro,2009M10,2009 octubre,-5.8
